customer_id,region,energy_consumption_kwh,peak_hours_usage,off_peak_usage,renewable_energy_pct,billing_amount,household_size,temperature_avg,income_bracket,smart_meter_installed,time_of_day_pricing,annual_energy_trend,solar_panel,target_high_usage
1749,East,1490.68,656.26,240.38,61.6,74.01,1,35.8,High,True,True,2.63,False,True
1750,East,730.26,228.08,109.88,98.9,191.3,2,37.47,Medium,True,True,5.9,False,False
1751,West,573.62,665.68,329.51,13.47,448.81,4,23.0,Medium,True,True,-3.37,True,False
1752,West,925.24,528.4,402.11,35.61,318.31,2,26.01,Low,True,False,9.17,True,False
1753,South,595.6,235.27,276.91,31.12,179.25,7,14.88,High,False,False,4.18,False,False
1754,East,312.39,431.35,207.48,88.01,473.22,2,4.24,Low,True,True,-0.38,True,False
1755,North,201.86,577.33,486.84,25.53,404.26,6,-9.19,High,True,False,-1.5,True,False
1756,West,784.46,543.7,295.13,35.35,380.99,5,1.1,High,True,True,6.07,True,False
1757,North,1287.92,399.07,460.39,14.28,449.79,1,39.0,Low,True,True,-0.99,True,True
1758,North,944.01,729.56,556.4,77.54,396.4,2,30.32,Low,False,True,1.73,False,False
1759,East,1498.97,463.48,544.65,23.77,179.03,1,13.95,Medium,True,True,4.25,False,True
1760,East,572.9,454.11,293.95,6.83,312.75,3,7.18,Low,True,False,7.87,True,False
1761,West,564.59,143.58,419.13,43.51,429.03,7,-6.78,High,True,True,7.44,True,False
1762,East,407.67,745.48,342.28,39.15,131.38,6,-9.49,Low,True,True,5.01,False,False
1763,East,413.28,223.98,616.02,17.76,123.36,6,27.75,Medium,False,True,-1.03,True,False
1764,East,570.74,469.84,621.19,13.36,121.54,3,39.28,Low,True,True,-2.57,False,False
1765,North,1230.69,662.5,273.43,89.66,137.41,2,2.69,High,True,True,3.18,False,True
1766,West,1377.48,250.82,109.63,6.78,96.45,6,3.73,Medium,True,False,8.22,False,True
1767,South,1467.61,469.16,158.93,9.93,426.93,1,36.73,Medium,True,False,1.12,False,True
1768,North,501.98,268.48,288.55,24.5,418.24,5,20.1,Low,True,True,6.05,False,False
1769,East,1345.69,631.79,416.76,95.28,118.12,4,-1.31,Medium,True,False,7.48,False,True
1770,North,626.73,495.04,476.91,8.54,367.49,7,-7.72,Medium,True,True,-1.06,False,False
1771,East,346.69,699.18,265.39,81.6,332.14,3,18.18,Low,True,True,9.47,False,False
1772,East,1331.03,726.19,483.87,89.21,174.29,7,12.63,Medium,True,False,-1.17,False,True
1773,North,1026.94,554.11,659.53,37.79,152.32,7,11.6,Low,True,True,3.84,True,True
1774,West,414.15,607.77,473.81,29.39,162.76,3,38.46,Medium,True,True,5.02,True,False
1775,East,758.78,484.45,153.07,67.74,378.78,5,3.14,Medium,False,True,3.3,False,False
1776,West,573.44,369.1,426.78,70.26,193.69,2,14.4,Low,False,False,4.32,False,False
1777,South,1157.83,553.68,402.23,78.0,175.08,3,0.67,Low,False,True,-1.83,False,True
1778,East,789.44,735.8,615.96,83.06,60.12,3,6.09,Medium,True,True,-2.84,True,False
1779,West,1486.06,391.68,277.7,26.84,458.71,4,28.29,Medium,True,True,-4.77,True,True
1780,West,271.17,320.09,324.91,68.7,388.72,5,-0.13,High,True,False,4.13,False,False
1781,South,661.52,371.91,439.13,13.49,262.75,5,23.82,Medium,True,False,8.86,False,False
1782,West,826.47,404.78,390.88,51.07,474.32,1,-3.52,High,False,True,5.21,True,False
1783,West,854.07,151.49,517.36,61.29,182.09,5,-0.47,Low,False,True,4.77,False,False
1784,South,610.72,448.91,76.25,16.17,353.62,6,-8.85,Low,True,True,2.99,False,False
1785,East,1148.01,446.02,416.29,7.65,187.32,4,21.52,Low,False,False,4.27,True,True
1786,West,1337.17,511.91,129.09,19.47,191.56,6,39.52,High,True,False,5.85,True,True
1787,West,1420.34,353.97,254.89,42.06,430.12,5,22.82,High,False,False,-2.73,False,True
1788,West,1246.62,529.18,480.06,88.78,404.16,1,36.17,Medium,False,False,5.96,True,True
1789,North,1305.75,714.75,152.32,53.19,182.35,4,16.32,Medium,True,False,-2.67,True,True
1790,South,915.71,768.83,250.75,74.85,86.63,3,24.01,Medium,False,True,-0.58,False,False
1791,North,1273.65,508.53,506.95,17.41,210.91,2,36.28,High,False,True,0.09,True,True
1792,South,594.56,129.81,473.02,10.6,392.03,3,-5.69,Low,True,False,-0.72,False,False
1793,East,718.02,778.47,109.18,23.96,95.24,1,19.87,Medium,True,False,2.87,False,False
1794,East,611.99,594.1,425.22,31.39,352.45,4,18.78,Low,True,False,3.33,False,False
1795,West,807.6,335.17,145.72,54.81,450.39,3,-8.34,Low,True,True,7.29,False,False
1796,South,571.25,203.01,213.98,88.12,130.65,1,-2.19,Medium,True,True,3.66,True,False
1797,East,1450.09,200.39,348.49,42.61,437.99,6,17.62,Medium,True,False,9.95,False,True
1798,South,606.7,217.42,121.08,51.88,73.11,7,14.88,Medium,True,True,5.42,True,False
1799,East,327.46,131.9,695.87,0.46,350.1,3,7.19,Low,True,True,5.94,False,False
1800,North,884.86,731.51,157.49,3.33,405.97,7,24.89,Medium,True,False,9.97,False,False
1801,East,274.23,478.54,557.85,8.38,250.14,2,8.01,Medium,True,True,-1.49,True,False
1802,North,343.71,589.97,589.4,69.9,141.68,6,28.44,Medium,True,True,4.7,False,False
1803,East,485.21,679.68,696.4,48.62,466.13,3,30.46,Low,False,False,8.32,True,False
1804,West,803.66,654.08,328.62,19.3,58.99,3,22.23,Low,True,True,9.52,False,False
1805,North,763.23,717.82,618.16,59.26,299.78,3,3.95,High,False,True,1.7,True,False
1806,East,1239.6,777.08,672.4,54.46,217.78,1,30.13,Medium,True,True,1.46,True,True
1807,West,1161.32,407.35,162.38,8.88,257.48,4,2.59,Medium,False,False,-3.58,False,True
1808,North,754.21,765.23,361.63,64.04,291.45,5,5.15,High,False,True,8.56,True,False
1809,West,633.82,606.3,89.01,76.72,290.64,1,20.44,Low,True,False,9.05,False,False
1810,South,611.41,149.47,453.47,28.66,141.63,6,24.45,High,False,True,8.27,False,False
1811,South,1206.19,577.25,427.91,68.75,355.87,7,8.56,Medium,False,True,-1.62,False,True
1812,North,267.69,580.7,182.68,19.97,58.62,5,19.57,Medium,True,False,-0.47,True,False
1813,East,216.67,734.1,568.64,75.67,59.53,7,2.4,Medium,True,True,9.23,False,False
1814,North,1234.21,361.05,74.22,91.18,265.32,6,29.74,High,False,True,4.21,True,True
1815,West,820.29,509.44,574.05,44.19,293.86,5,39.61,Low,True,True,4.49,False,False
1816,East,370.15,108.53,67.32,24.46,173.7,3,24.92,Low,False,True,1.26,False,False
1817,South,506.24,332.45,476.94,39.92,298.25,6,5.97,Low,True,False,4.23,True,False
1818,East,1412.26,143.57,101.2,25.01,282.25,2,7.44,Low,True,False,-2.59,True,True
1819,South,1317.35,465.31,213.3,0.12,207.15,5,-8.47,Medium,True,True,9.24,False,True
1820,East,1122.72,672.21,519.24,65.05,343.3,6,22.35,Low,True,False,9.18,True,True
1821,East,826.89,244.51,232.26,4.25,481.07,6,20.0,Low,True,True,7.86,False,False
1822,East,876.42,469.21,382.26,21.04,270.86,5,37.73,Medium,True,False,-1.16,True,False
1823,West,1467.82,242.81,644.91,72.24,403.72,3,10.11,Medium,True,False,8.14,True,True
1824,West,1455.5,184.48,82.26,66.57,161.42,2,36.65,Medium,True,False,5.5,False,True
1825,North,479.85,457.7,577.2,7.33,392.88,7,28.01,Low,False,True,-1.31,True,False
1826,North,1254.44,155.4,92.43,66.01,342.01,3,4.4,Low,False,True,7.53,False,True
1827,South,456.42,511.15,132.42,93.06,337.86,7,-9.18,High,True,True,-3.64,True,False
1828,West,477.6,121.94,127.56,7.45,451.87,5,26.33,Medium,False,True,5.76,False,False
1829,South,1078.92,174.7,696.17,41.57,155.01,6,14.82,High,True,True,9.96,False,True
1830,North,726.5,485.0,167.12,72.94,215.8,1,38.09,Medium,True,True,1.47,True,False
1831,South,1411.01,513.99,632.9,66.77,87.38,7,-8.89,Medium,True,True,4.32,False,True
1832,North,315.71,120.29,694.11,22.65,376.75,6,16.1,Medium,True,True,-1.75,True,False
1833,West,864.98,501.36,299.46,16.31,429.74,7,29.44,Low,True,True,2.0,False,False
1834,East,1394.08,686.95,460.18,78.42,232.63,7,29.49,Medium,False,True,-3.38,True,True
1835,West,1375.35,605.62,556.41,95.62,210.57,5,23.6,Medium,True,True,5.43,True,True
1836,South,403.49,191.83,305.22,76.76,346.39,1,9.72,Medium,True,False,6.59,False,False
1837,South,676.63,514.73,155.18,96.32,84.02,4,-6.64,Medium,True,False,3.83,False,False
1838,West,1004.86,570.58,331.95,60.5,182.23,2,5.09,Low,True,False,6.12,False,True
1839,West,407.21,126.06,551.73,92.91,214.8,6,22.56,Medium,True,False,5.35,False,False
1840,North,1458.43,698.74,557.5,69.04,283.37,7,28.55,High,True,False,8.84,True,True
1841,South,1389.17,734.39,199.85,90.89,264.46,7,30.87,Medium,False,False,2.18,False,True
1842,South,417.04,695.32,163.73,16.16,143.91,4,28.7,Medium,False,True,3.08,True,False
1843,West,357.5,677.24,648.36,81.56,293.35,3,6.19,Low,True,False,0.58,True,False
1844,East,311.03,621.48,78.6,19.67,466.64,5,24.7,High,True,True,0.29,True,False
1845,South,1382.28,543.4,527.58,2.74,62.19,4,38.45,Medium,False,False,7.27,False,True
1846,East,451.71,575.04,80.17,51.76,356.14,2,-3.17,High,True,True,8.93,True,False
1847,West,741.17,664.48,594.64,31.83,331.12,1,26.57,Low,True,False,-0.35,False,False
1848,West,783.51,563.75,638.52,4.35,465.99,1,10.5,Medium,True,True,1.29,False,False
1849,North,978.71,329.41,243.32,98.03,340.41,3,1.25,Medium,True,True,0.28,False,False
1850,South,293.26,363.17,98.06,66.65,331.18,7,6.0,Medium,True,True,7.82,True,False
1851,East,494.79,727.94,362.44,90.18,396.41,3,-1.68,Low,True,True,9.22,False,False
1852,North,1410.94,111.99,244.0,99.91,170.51,5,30.77,Medium,True,True,8.53,True,True
1853,South,1380.93,589.17,321.14,39.2,318.08,7,9.37,Medium,True,True,-4.8,False,True
1854,North,1215.68,768.34,482.24,25.47,283.74,4,36.88,Low,True,False,-2.41,False,True
1855,West,225.22,594.36,186.39,18.39,247.31,5,38.32,High,True,False,8.43,True,False
1856,South,625.11,795.74,282.02,51.52,85.77,1,38.29,Low,True,True,2.88,False,False
1857,North,1016.35,581.28,558.67,60.61,181.68,1,-2.21,Low,False,True,0.66,False,True
1858,North,557.75,124.05,468.45,47.24,175.99,6,7.32,Low,True,True,1.1,False,False
1859,East,1382.46,678.91,262.08,38.73,375.91,4,5.52,Medium,True,False,7.36,False,True
1860,North,1024.06,299.24,481.8,16.83,464.3,5,36.13,Low,True,True,7.18,False,True
1861,South,293.48,412.24,547.45,44.19,153.85,7,-5.68,High,False,True,7.42,False,False
1862,South,1381.71,318.46,435.12,8.52,83.58,3,19.43,Medium,False,False,7.72,False,True
1863,East,1445.1,287.99,205.67,86.5,499.98,4,14.27,Medium,True,False,-3.96,False,True
1864,South,301.03,401.98,50.16,4.69,361.04,6,38.81,Medium,True,True,6.35,True,False
1865,West,892.07,365.13,571.85,38.06,448.91,3,38.16,Medium,True,True,4.16,False,False
1866,South,594.37,543.34,584.71,10.01,114.75,7,11.2,Medium,True,True,-1.19,False,False
1867,South,710.69,669.21,503.44,77.5,410.35,4,12.07,High,False,True,3.89,True,False
1868,North,433.55,307.96,99.78,31.27,416.0,3,9.23,Medium,True,True,5.26,False,False
1869,North,951.49,249.6,430.39,11.31,118.17,2,29.46,Medium,True,False,3.57,False,False
1870,South,1445.37,566.83,583.66,53.15,122.63,1,-4.99,Medium,True,False,0.29,False,True
1871,East,853.99,569.22,303.28,91.63,182.95,6,-4.19,High,True,False,-1.33,False,False
1872,North,307.79,730.79,178.7,90.86,147.55,4,25.23,Medium,True,True,-3.71,False,False
1873,East,1006.0,111.16,431.96,24.97,488.93,6,-9.17,High,True,False,-4.15,True,True
1874,South,642.29,697.13,587.1,71.97,213.32,7,23.55,Medium,False,True,0.29,False,False
1875,South,1312.7,464.7,81.77,3.03,392.59,7,-3.57,Medium,True,False,-1.45,False,True
1876,West,765.08,534.91,438.02,13.19,412.27,2,29.31,Medium,True,False,2.42,True,False
1877,North,450.69,163.96,468.06,49.95,223.67,4,26.98,Medium,True,False,3.45,False,False
1878,South,448.44,402.83,441.54,22.88,357.16,1,-0.89,Low,False,True,0.69,True,False
1879,West,1199.39,259.11,472.52,79.83,98.51,6,27.85,Medium,True,True,0.7,True,True
1880,North,545.26,277.96,460.39,93.11,228.63,1,29.51,High,False,False,6.23,False,False
1881,South,1197.4,452.87,134.76,0.43,485.29,3,36.28,Medium,True,True,-4.91,True,True
1882,South,467.65,668.72,202.71,23.29,125.84,6,26.22,High,True,False,9.97,False,False
1883,North,618.19,620.65,452.35,43.96,223.57,1,33.38,Low,False,False,1.61,True,False
1884,North,805.13,513.7,61.5,56.31,405.73,6,21.87,Medium,True,True,3.81,True,False
1885,North,1426.15,477.59,462.58,91.59,349.44,6,21.28,Medium,True,True,-1.34,False,True
1886,South,1411.25,399.11,482.5,89.19,334.18,7,23.77,Low,True,True,-1.85,False,True
1887,South,468.93,780.9,205.46,63.72,433.97,1,10.32,Low,True,True,5.09,True,False
1888,West,665.68,492.13,438.79,25.74,63.09,1,1.43,Medium,True,True,9.59,False,False
1889,East,394.22,277.78,397.16,78.33,397.02,5,10.67,Medium,True,True,8.63,True,False
1890,North,862.98,261.06,219.45,20.27,447.15,5,19.67,Medium,True,True,8.98,False,False
1891,South,798.76,527.95,350.93,96.52,57.28,1,24.5,Low,True,True,2.62,False,False
1892,South,1370.99,465.98,641.26,0.58,301.53,7,12.84,Medium,False,True,0.38,False,True
1893,North,1409.01,105.39,327.29,56.98,206.86,6,6.51,Medium,True,False,6.49,False,True
1894,East,698.64,681.05,459.4,8.84,72.84,7,2.34,Medium,True,False,3.13,True,False
1895,North,839.26,592.89,72.98,40.76,237.99,6,-0.84,Low,True,True,7.2,True,False
1896,East,1365.11,563.28,100.57,63.49,339.81,5,13.82,Medium,True,False,5.48,False,True
1897,South,1248.72,148.15,102.85,68.96,463.56,7,25.32,Medium,False,False,0.46,False,True
1898,East,204.75,353.44,555.86,78.56,329.24,4,31.49,Low,True,False,-3.97,True,False
1899,West,616.08,754.77,277.67,59.33,435.53,6,7.27,Medium,True,False,-0.58,True,False
1900,South,748.31,703.81,197.95,25.13,104.71,2,20.56,Medium,False,False,7.46,False,False
1901,West,498.63,299.88,535.76,88.93,144.73,2,13.89,High,True,True,1.92,False,False
1902,North,459.44,209.94,160.47,81.11,486.63,5,38.31,Medium,False,True,7.32,False,False
1903,North,249.12,414.36,210.22,16.01,449.33,7,34.12,High,True,False,5.47,False,False
1904,North,1036.38,349.08,330.11,82.65,155.85,2,34.11,Low,True,True,-0.37,True,True
1905,East,541.26,577.56,265.43,97.26,329.44,5,18.96,Medium,False,False,1.62,True,False
1906,South,268.05,776.5,430.5,63.72,213.18,3,11.84,Low,True,True,4.85,False,False
1907,North,500.27,354.1,269.6,28.18,260.87,6,22.59,Low,True,False,8.16,False,False
1908,North,1242.49,143.56,305.42,60.66,437.4,1,-2.02,Medium,True,False,-4.41,False,True
1909,South,1306.94,728.33,610.88,34.25,381.07,2,34.15,Low,True,True,9.88,False,True
1910,North,827.99,126.56,624.95,67.59,157.3,1,3.56,Low,True,True,1.11,False,False
1911,West,740.89,766.94,588.01,54.48,192.2,7,31.34,Medium,True,True,-3.05,True,False
1912,South,1471.21,565.21,612.14,92.95,180.37,2,4.93,Low,True,False,-0.03,False,True
1913,South,460.73,759.18,420.32,61.79,401.3,4,16.1,Medium,True,True,6.94,False,False
1914,South,479.97,239.76,470.05,21.4,270.54,4,28.61,High,True,False,3.61,True,False
1915,West,579.43,128.49,412.16,72.51,477.83,5,9.69,Medium,False,True,-3.34,False,False
1916,South,424.58,441.75,560.63,30.09,417.51,1,7.9,Low,False,True,0.82,True,False
1917,West,693.18,415.44,408.15,27.24,145.04,5,34.39,Medium,False,False,-4.17,False,False
1918,South,1384.08,332.04,122.2,39.18,403.67,3,-6.55,Medium,True,False,-4.0,True,True
1919,East,999.95,770.36,576.23,1.2,277.74,5,32.08,Medium,False,False,-1.69,False,False
1920,North,735.53,675.81,544.38,96.91,164.17,6,36.41,Medium,False,False,0.27,True,False
1921,East,1414.73,563.11,583.2,53.23,213.5,7,18.16,Low,True,True,5.4,False,True
1922,North,263.0,214.0,173.78,77.35,487.46,6,24.8,Low,True,False,-4.74,True,False
1923,West,473.36,614.03,226.55,25.79,267.78,5,33.07,Medium,True,True,-0.27,True,False
1924,East,935.66,608.91,242.24,74.66,373.82,5,11.78,Medium,True,False,0.36,False,False
1925,South,1000.22,397.55,380.25,56.72,264.69,2,33.94,Low,True,True,-0.36,False,True
1926,North,251.42,747.35,137.02,42.41,217.2,2,8.61,Medium,True,False,-2.87,False,False
1927,North,723.95,216.88,300.5,97.07,408.39,3,5.32,Medium,False,True,7.91,True,False
1928,East,1043.9,287.14,168.4,49.38,431.75,1,39.16,Medium,False,False,-0.18,True,True
1929,West,1107.49,144.26,222.1,65.75,82.35,4,-8.44,Medium,True,True,7.67,False,True
1930,East,1029.58,656.82,509.15,1.53,175.54,7,5.98,Medium,True,False,-2.15,True,True
1931,West,616.73,535.23,605.63,30.15,278.54,1,12.93,Medium,True,True,5.84,False,False
1932,West,321.58,320.46,64.89,88.87,192.42,4,5.54,Medium,True,True,-1.99,False,False
1933,North,755.25,214.67,417.83,75.9,402.61,2,4.11,Low,True,True,0.13,False,False
1934,East,367.38,128.1,73.44,53.68,101.63,7,8.53,Medium,True,True,5.16,True,False
1935,East,1431.91,216.72,105.41,90.02,409.01,5,9.9,Medium,False,True,3.22,True,True
1936,West,817.72,417.3,508.3,48.62,328.05,6,-6.42,Medium,True,True,-1.0,True,False
1937,East,612.44,273.02,528.15,56.65,180.22,3,28.76,Medium,True,True,8.22,True,False
1938,South,1196.2,281.29,579.09,38.22,205.0,7,-1.59,Medium,True,True,2.09,False,True
1939,South,847.33,712.9,358.26,62.0,132.3,3,-7.95,Medium,True,False,6.83,True,False
1940,East,603.04,460.6,608.87,31.9,163.66,6,19.52,Low,True,True,7.93,False,False
1941,East,1255.56,610.48,158.44,38.55,372.77,3,23.43,Low,True,True,1.75,False,True
1942,West,1327.3,125.0,212.32,96.63,219.15,1,28.01,Low,True,False,-0.0,False,True
1943,South,1074.91,355.61,137.43,11.13,359.37,2,-5.61,High,True,True,3.3,False,True
1944,South,261.05,435.42,568.4,10.53,281.35,7,-1.41,Medium,False,True,-3.76,False,False
1945,North,936.22,230.49,198.64,4.33,115.38,2,-0.88,Medium,False,True,5.26,False,False
1946,West,1192.28,184.13,151.08,32.0,274.58,5,19.68,Medium,True,True,6.31,False,True
1947,North,377.45,709.21,455.02,39.82,390.41,7,34.49,Low,True,False,-3.41,True,False
1948,South,497.27,757.6,100.1,9.45,183.95,6,25.32,Low,False,True,-0.56,False,False
1949,West,1347.24,155.16,79.19,54.91,341.64,6,5.74,Low,False,False,6.51,True,True
1950,East,226.16,344.31,119.37,58.33,139.56,1,32.66,High,True,False,-0.25,True,False
1951,West,1178.55,770.8,50.16,75.1,111.06,5,23.49,High,False,True,4.21,False,True
1952,East,815.91,158.21,503.04,97.6,212.1,4,24.42,Low,True,False,4.02,True,False
1953,East,780.8,550.55,415.45,61.94,225.14,2,37.87,Medium,True,False,-1.11,False,False
1954,West,209.23,780.55,186.42,11.17,392.45,3,37.52,Low,False,True,6.49,False,False
1955,East,1265.22,784.76,201.45,8.85,257.04,7,9.28,High,True,False,2.41,False,True
1956,North,667.77,429.86,577.13,77.75,86.56,6,21.79,Low,True,True,-3.2,True,False
1957,South,903.0,213.92,376.18,65.03,335.3,5,0.1,Medium,False,False,-3.47,True,False
1958,East,1080.49,241.46,504.04,16.19,261.16,4,10.6,Medium,True,True,8.76,False,True
1959,North,1113.42,722.72,344.29,25.34,199.24,3,3.67,Medium,True,True,0.73,False,True
1960,East,1442.77,738.18,204.52,75.02,411.0,3,8.37,Low,False,True,3.31,False,True
1961,South,890.74,525.52,680.76,56.62,119.47,5,23.77,Medium,True,False,4.61,True,False
1962,North,719.64,636.32,417.67,58.5,460.95,5,0.51,High,True,True,5.86,False,False
1963,South,1439.81,617.95,135.14,21.0,200.33,5,-0.98,Low,True,True,1.2,False,True
1964,South,1034.74,563.28,313.96,62.91,257.42,2,8.97,Medium,False,False,2.32,False,True
1965,North,587.6,679.09,264.07,77.06,468.15,6,-5.09,High,True,False,5.96,False,False
1966,North,364.4,579.78,189.16,88.53,392.56,6,30.69,Low,True,False,4.87,True,False
1967,North,1295.32,473.8,656.74,73.67,83.44,1,37.92,High,True,True,4.26,False,True
1968,West,670.84,265.87,622.6,57.64,310.23,6,30.07,Low,True,True,0.82,False,False
1969,North,1058.61,620.72,179.45,67.33,189.66,5,16.57,Medium,True,True,9.49,False,True
1970,North,812.06,431.41,278.9,48.51,278.82,6,23.71,Medium,False,True,-2.23,False,False
1971,North,458.61,306.35,545.51,22.69,384.34,2,30.28,High,True,True,-3.25,False,False
1972,North,982.19,661.36,185.53,88.22,273.28,7,-6.59,Medium,True,False,-0.71,False,False
1973,East,278.89,587.7,434.52,53.26,81.96,1,10.91,Medium,False,True,-1.23,False,False
1974,West,737.35,756.14,504.87,59.43,288.49,7,-2.81,Medium,True,False,9.41,False,False
1975,South,910.6,215.81,475.08,99.01,60.86,4,-5.46,Medium,False,False,-4.87,True,False
1976,North,766.86,554.43,509.17,98.5,206.78,1,27.95,Medium,True,True,8.2,True,False
1977,East,1173.27,270.97,509.35,58.63,265.11,2,32.9,Low,False,True,1.1,False,True
1978,East,1276.3,732.51,677.12,3.4,340.1,2,-5.81,Medium,False,False,3.51,False,True
1979,East,1202.62,169.65,275.22,39.61,277.79,6,-1.06,Low,False,False,5.4,False,True
1980,South,250.46,559.31,621.08,93.73,118.38,1,1.04,Medium,True,True,-4.33,False,False
1981,North,452.37,653.76,64.17,28.83,469.5,1,32.85,High,True,False,2.76,True,False
1982,West,897.59,348.44,237.33,99.93,342.63,6,35.68,Low,True,True,-4.41,False,False
1983,West,1415.27,767.9,81.63,8.43,192.64,7,28.25,Medium,True,True,-3.53,False,True
1984,East,1285.44,695.51,473.28,56.81,484.67,2,29.82,Medium,False,False,4.41,True,True
1985,South,1295.29,306.23,115.51,51.54,447.16,2,7.13,High,True,True,-0.88,False,True
1986,South,594.17,105.28,599.71,25.54,114.57,4,10.42,Medium,True,True,-2.87,False,False
1987,South,758.28,307.66,470.28,94.86,344.94,2,4.02,Medium,True,True,-4.26,False,False
1988,West,811.92,296.92,68.73,61.92,302.03,2,37.92,Medium,True,False,7.06,True,False
1989,East,404.58,722.98,514.61,23.02,136.76,3,26.38,High,True,True,4.5,True,False
1990,North,240.39,776.98,610.32,38.4,155.06,3,7.07,High,True,True,-4.52,True,False
1991,West,1430.97,149.31,479.73,72.12,303.7,3,-3.22,Medium,True,False,4.5,True,True
1992,East,512.93,429.91,69.84,29.77,194.58,5,-0.26,Low,True,True,-3.45,False,False
1993,East,511.93,483.83,607.65,87.96,425.67,6,0.2,Medium,True,True,-0.09,True,False
1994,North,308.39,165.04,526.1,16.57,93.98,5,20.74,High,False,False,4.9,False,False
1995,North,1407.06,364.25,295.99,26.45,461.31,2,35.15,Medium,True,True,-0.73,False,True
1996,North,953.66,321.96,263.61,14.49,428.25,3,33.43,Medium,True,False,6.37,False,False
1997,South,1067.15,475.24,361.88,10.42,382.38,6,-6.51,Low,True,True,2.78,False,True
1998,North,1385.05,562.83,613.62,30.03,168.16,4,25.45,Medium,True,True,-1.26,False,True
1999,East,649.31,592.44,213.84,99.92,371.73,4,-1.62,Medium,True,False,3.35,True,False
2000,North,1007.96,195.73,115.63,9.43,247.45,7,5.52,Medium,True,True,-4.49,False,True
2001,East,250.44,669.06,612.01,21.3,335.19,4,17.19,Medium,False,False,1.58,False,False
2002,West,442.8,574.98,67.09,27.16,190.65,2,32.05,High,True,False,-0.12,False,False
2003,South,1280.62,722.35,642.15,61.91,426.14,6,1.84,High,True,True,1.28,True,True
2004,West,1196.8,414.54,248.73,74.53,68.26,3,33.69,Low,True,True,4.17,False,True
2005,West,655.84,725.72,380.34,75.19,361.16,2,26.74,Medium,True,False,1.36,False,False
2006,East,689.85,706.04,135.99,0.86,422.88,7,23.71,Medium,True,True,3.32,False,False
2007,West,893.62,406.89,636.47,65.19,340.89,7,-3.35,Medium,False,True,-3.33,False,False
2008,East,200.31,366.8,537.39,63.07,136.4,2,13.71,Medium,False,False,-0.35,True,False
2009,North,513.62,752.97,650.7,51.77,178.24,4,3.76,Medium,True,True,1.34,False,False
2010,North,470.7,600.62,494.1,37.92,281.71,3,19.41,High,True,False,-4.19,False,False
2011,East,525.63,749.77,170.05,79.74,198.25,5,23.68,Medium,False,False,9.23,False,False
2012,North,1247.68,657.88,250.37,34.39,52.21,1,-6.73,High,True,True,8.59,False,True
2013,South,563.58,526.51,366.45,23.0,68.31,2,22.21,Medium,True,True,-0.0,False,False
2014,West,448.98,181.1,444.72,31.01,395.5,3,14.91,High,True,True,4.41,False,False
2015,South,855.54,304.04,652.2,43.96,87.67,1,31.93,Low,False,False,2.1,True,False
2016,West,1325.34,778.19,299.57,21.41,467.61,1,29.66,Low,True,True,3.44,False,True
2017,North,513.75,323.6,507.0,60.76,249.23,7,10.65,Low,False,True,-3.18,False,False
2018,South,302.1,165.28,674.66,88.42,391.18,5,38.81,High,False,True,3.14,True,False
2019,North,663.33,595.29,149.04,59.55,106.48,5,19.35,Low,True,True,-1.2,False,False
2020,West,1171.95,613.8,610.76,44.67,466.93,2,38.18,Medium,True,True,4.17,True,True
2021,East,915.9,299.82,323.46,79.69,65.21,2,25.96,Medium,True,False,6.51,False,False
2022,East,1261.83,308.37,526.07,74.8,68.96,3,10.38,Medium,True,True,8.53,False,True
2023,South,1447.47,428.23,240.8,36.71,74.56,7,1.69,Medium,True,False,-4.5,True,True
2024,North,1230.46,115.25,267.09,60.42,96.53,5,13.27,Medium,False,False,2.86,False,True
2025,North,984.94,652.53,67.64,72.98,269.07,6,36.8,Medium,True,False,1.12,False,False
2026,South,841.34,321.96,681.41,24.55,404.72,7,-3.49,Low,True,True,-1.63,False,False
2027,East,252.09,697.63,578.74,36.63,178.23,5,13.02,Low,False,True,-1.04,True,False
2028,West,1479.62,661.84,111.05,10.58,385.6,6,7.34,Low,True,False,7.35,False,True
2029,South,698.53,562.98,699.68,98.77,398.33,3,33.36,Low,True,False,6.06,True,False
2030,West,397.9,327.41,443.27,8.59,458.72,6,30.2,Medium,False,False,8.55,False,False
2031,East,1066.72,461.42,604.92,16.86,117.21,5,17.61,Medium,False,True,6.77,False,True
2032,North,569.57,411.38,93.33,47.98,110.99,4,10.75,Medium,True,False,-4.15,False,False
2033,East,961.51,337.22,303.14,86.53,104.94,1,24.21,Medium,True,False,-3.33,True,False
2034,South,962.8,693.7,485.27,35.59,211.69,4,37.65,Medium,True,True,5.19,False,False
2035,North,779.45,438.45,119.18,76.86,270.24,1,-4.94,Medium,True,True,4.88,False,False
2036,South,1286.95,682.91,367.79,67.6,257.72,6,34.94,Low,True,False,8.38,False,True
2037,South,544.46,173.65,337.74,63.87,165.67,3,4.71,High,True,True,2.9,False,False
2038,East,783.22,198.72,190.43,84.5,329.89,3,-9.79,Medium,False,True,3.64,True,False
2039,South,899.0,784.12,245.18,1.42,202.22,1,27.05,High,False,False,2.84,False,False
2040,East,1062.71,511.44,678.63,92.92,214.74,1,29.42,Low,False,True,5.19,False,True
2041,North,1219.16,456.84,237.62,82.92,97.49,1,5.24,High,False,False,0.93,False,True
2042,East,713.25,466.21,188.73,93.79,316.5,1,28.92,Low,False,False,4.2,False,False
